,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,Certificate,,
1,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,Endpoint,,
2,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,EventSubscription,,
3,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,ReplicationInstance,,
4,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,ReplicationSubnetGroup,,
5,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,ReplicationTask,,
6,AddTagsToResource,"Grants permission to add metadata tags to DMS resources, including replication instances, endpoints, security groups, and migration tasks",Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys  dms:req-tag/${TagKey},
7,ApplyPendingMaintenanceAction,"Grants permission to apply a pending maintenance action to a resource (for example, to a replication instance)",Write,ReplicationInstance*,,
8,CancelReplicationTaskAssessmentRun,Grants permission to cancel a single premigration assessment run,Write,ReplicationTaskAssessmentRun*,,
9,CreateEndpoint,Grants permission to create an endpoint using the provided settings,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  dms:req-tag/${TagKey},
10,CreateEventSubscription,Grants permission to create an AWS DMS event notification subscription,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  dms:req-tag/${TagKey},
11,CreateReplicationInstance,Grants permission to create a replication instance using the specified parameters,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  dms:req-tag/${TagKey},
12,CreateReplicationSubnetGroup,Grants permission to create a replication subnet group given a list of the subnet IDs in a VPC,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  dms:req-tag/${TagKey},
13,CreateReplicationTask,Grants permission to create a replication task using the specified parameters,Write,Endpoint*,,
14,CreateReplicationTask,Grants permission to create a replication task using the specified parameters,Write,ReplicationInstance*,,
15,CreateReplicationTask,Grants permission to create a replication task using the specified parameters,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  dms:req-tag/${TagKey},
16,DeleteCertificate,Grants permission to delete the specified certificate,Write,Certificate*,,
17,DeleteConnection,Grants permission to delete the specified connection between a replication instance and an endpoint,Write,Endpoint*,,
18,DeleteConnection,Grants permission to delete the specified connection between a replication instance and an endpoint,Write,ReplicationInstance*,,
19,DeleteEndpoint,Grants permission to delete the specified endpoint,Write,Endpoint*,,
20,DeleteEventSubscription,Grants permission to delete an AWS DMS event subscription,Write,EventSubscription*,,
21,DeleteReplicationInstance,Grants permission to delete the specified replication instance,Write,ReplicationInstance*,,
22,DeleteReplicationSubnetGroup,Grants permission to deletes a subnet group,Write,ReplicationSubnetGroup*,,
23,DeleteReplicationTask,Grants permission to delete the specified replication task,Write,ReplicationTask*,,
24,DeleteReplicationTaskAssessmentRun,Grants permission to delete the record of a single premigration assessment run,Write,ReplicationTaskAssessmentRun*,,
25,DescribeAccountAttributes,Grants permission to list all of the AWS DMS attributes for a customer account,Read,,,
26,DescribeApplicableIndividualAssessments,Grants permission to list individual assessments that you can specify for a new premigration assessment run,Read,ReplicationInstance,,
27,DescribeApplicableIndividualAssessments,Grants permission to list individual assessments that you can specify for a new premigration assessment run,Read,ReplicationTask,,
28,DescribeCertificates,Grants permission to provide a description of the certificate,Read,,,
29,DescribeConnections,Grants permission to describe the status of the connections that have been made between the replication instance and an endpoint,Read,,,
30,DescribeEndpointSettings,Grants permission to return the possible endpoint settings available when you create an endpoint for a specific database engine,Read,,,
31,DescribeEndpointTypes,Grants permission to return information about the type of endpoints available,Read,,,
