,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AcceptInvitation,Grants permission to accept an Amazon Macie membership invitation,Write,,,
1,BatchGetCustomDataIdentifiers,Grants permission to retrieve information about one or more custom data identifiers,Read,CustomDataIdentifier*,,
2,CreateClassificationJob,Grants permission to create and define the settings for a sensitive data discovery job,Write,ClassificationJob*,,
3,CreateClassificationJob,Grants permission to create and define the settings for a sensitive data discovery job,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
4,CreateCustomDataIdentifier,Grants permission to create and define the settings for a custom data identifier,Write,CustomDataIdentifier*,,
5,CreateCustomDataIdentifier,Grants permission to create and define the settings for a custom data identifier,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
6,CreateFindingsFilter,Grants permission to create and define the settings for a findings filter,Write,FindingsFilter*,,
7,CreateFindingsFilter,Grants permission to create and define the settings for a findings filter,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
8,CreateInvitations,Grants permission to send an Amazon Macie membership invitation,Write,,,
9,CreateMember,Grants permission to associate an account with an Amazon Macie administrator account,Write,Member*,,
10,CreateMember,Grants permission to associate an account with an Amazon Macie administrator account,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
11,CreateSampleFindings,Grants permission to create sample findings,Write,,,
12,DeclineInvitations,Grants permission to decline Amazon Macie membership invitations,Write,,,
13,DeleteCustomDataIdentifier,Grants permission to delete a custom data identifier,Write,CustomDataIdentifier*,,
14,DeleteFindingsFilter,Grants permission to delete a findings filter,Write,FindingsFilter*,,
15,DeleteInvitations,Grants permission to delete Amazon Macie membership invitations,Write,,,
16,DeleteMember,Grants permission to delete the association between an Amazon Macie administrator account and an account,Write,Member*,,
17,DescribeBuckets,Grants permission to retrieve statistical data and other information about S3 buckets that Amazon Macie monitors and analyzes,Read,,,
18,DescribeClassificationJob,Grants permission to retrieve information about the status and settings for a sensitive data discovery job,Read,ClassificationJob*,,
19,DescribeOrganizationConfiguration,Grants permission to retrieve information about the Amazon Macie configuration settings for an AWS organization,Read,,,
20,DisableMacie,"Grants permission to disable an Amazon Macie account, which also deletes Macie resources for the account",Write,,,
21,DisableOrganizationAdminAccount,Grants permission to disable an account as the delegated Amazon Macie administrator account for an AWS organization,Write,,,
22,DisassociateFromAdministratorAccount,Grants an Amazon Macie member account with permission to disassociate from its Macie administrator account,Write,,,
23,DisassociateFromMasterAccount,(Deprecated) Grants an Amazon Macie member account with permission to disassociate from its Macie administrator account,Write,,,
24,DisassociateMember,Grants an Amazon Macie administrator account with permission to disassociate from a Macie member account,Write,Member*,,
25,EnableMacie,Grants permission to enable and specify the configuration settings for a new Amazon Macie account,Write,,,
26,EnableOrganizationAdminAccount,Grants permission to enable an account as the delegated Amazon Macie administrator account for an AWS organization,Write,,,
27,GetAdministratorAccount,Grants permission to retrieve information about the Amazon Macie administrator account for an account,Read,,,
28,GetBucketStatistics,Grants permission to retrieve aggregated statistical data for all the S3 buckets that Amazon Macie monitors and analyzes,Read,,,
29,GetClassificationExportConfiguration,Grants permission to retrieve the settings for exporting sensitive data discovery results,Read,,,
30,GetCustomDataIdentifier,Grants permission to retrieve information about the settings for a custom data identifier,Read,CustomDataIdentifier*,,
31,GetFindingStatistics,Grants permission to retrieve aggregated statistical data about findings,Read,,,
32,GetFindings,Grants permission to retrieve the details of one or more findings,Read,,,
33,GetFindingsFilter,Grants permission to retrieve information about the settings for a findings filter,Read,FindingsFilter*,,
34,GetFindingsPublicationConfiguration,Grants permission to retrieve the configuration settings for publishing findings to AWS Security Hub,Read,,,
35,GetInvitationsCount,Grants permission to retrieve the count of Amazon Macie membership invitations that were received by an account,Read,,,
36,GetMacieSession,Grants permission to retrieve information about the status and configuration settings for an Amazon Macie account,Read,,,
37,GetMasterAccount,(Deprecated) Grants permission to retrieve information about the Amazon Macie administrator account for an account,Read,,,
38,GetMember,Grants permission to retrieve information about an account that's associated with an Amazon Macie administrator account,Read,Member*,,
39,GetUsageStatistics,Grants permission to retrieve quotas and aggregated usage data for one or more accounts,Read,,,
40,GetUsageTotals,Grants permission to retrieve aggregated usage data for an account,Read,,,
41,ListClassificationJobs,Grants permission to retrieve a subset of information about the status and settings for one or more sensitive data discovery jobs,List,,,
42,ListCustomDataIdentifiers,Grants permission to retrieve information about all custom data identifiers,List,,,
43,ListFindings,Grants permission to retrieve a subset of information about one or more findings,List,,,
44,ListFindingsFilters,Grants permission to retrieve information about all findings filters,List,,,
45,ListInvitations,Grants permission to retrieve information about all the Amazon Macie membership invitations that were received by an account,List,,,
46,ListManagedDataIdentifiers,Grants permission to retrieve information about managed data identifiers,List,,,
47,ListMembers,Grants permission to retrieve information about the Amazon Macie member accounts that are associated with a Macie administrator account,List,,,
48,ListOrganizationAdminAccounts,"Grants permission to retrieve information about the delegated, Amazon Macie administrator account for an AWS organization",List,,,
49,ListTagsForResource,Grants permission to retrieve the tags for an Amazon Macie resource,Read,,,
50,PutClassificationExportConfiguration,Grants permission to create or update the settings for storing sensitive data discovery results,Write,,,
51,PutFindingsPublicationConfiguration,Grants permission to update the configuration settings for publishing findings to AWS Security Hub,Write,,,
52,SearchResources,Grants permission to retrieve statistical data and other information about AWS resources that Amazon Macie monitors and analyzes,Read,,,
53,TagResource,Grants permission to add or update the tags for an Amazon Macie resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
54,TestCustomDataIdentifier,Grants permission to test a custom data identifier,Write,,,
55,UntagResource,Grants permission to remove tags from an Amazon Macie resource,Tagging,,aws:TagKeys,
56,UpdateClassificationJob,Grants permission to change the status of a sensitive data discovery job,Write,ClassificationJob*,,
57,UpdateClassificationJob,Grants permission to change the status of a sensitive data discovery job,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
58,UpdateFindingsFilter,Grants permission to update the settings for a findings filter,Write,FindingsFilter*,,
59,UpdateFindingsFilter,Grants permission to update the settings for a findings filter,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
60,UpdateMacieSession,"Grants permission to suspend or re-enable an Amazon Macie account, or update the configuration settings for a Macie account",Write,,,
61,UpdateMemberSession,Grants an Amazon Macie administrator account with permission to suspend or re-enable a Macie member account,Write,,,
62,UpdateOrganizationConfiguration,Grants permission to update Amazon Macie configuration settings for an AWS organization,Write,,,
