,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,DeleteAlarms,Grants permission to delete a collection of alarms,Write,alarm*,,
1,DeleteAnomalyDetector,Grants permission to delete the specified anomaly detection model from your account,Write,,,
2,DeleteDashboards,Grants permission to delete all CloudWatch dashboards that you specify,Write,dashboard*,,
3,DeleteInsightRules,Grants permission to delete a collection of insight rules,Write,insight-rule*,,
4,DeleteMetricStream,Grants permission to delete the CloudWatch metric stream that you specify,Write,metric-stream*,,
5,DescribeAlarmHistory,Grants permission to retrieve the history for the specified alarm,Read,alarm*,,
6,DescribeAlarms,"Grants permission to describe all alarms, currently owned by the user's account",Read,alarm*,,
7,DescribeAlarmsForMetric,"Grants permission to describe all alarms configured on the specified metric, currently owned by the user's account",Read,,,
8,DescribeAnomalyDetectors,Grants permission to list the anomaly detection models that you have created in your account,Read,,,
9,DescribeInsightRules,"Grants permission to describe all insight rules, currently owned by the user's account",Read,,,
10,DisableAlarmActions,Grants permission to disable actions for a collection of alarms,Write,alarm*,,
11,DisableInsightRules,Grants permission to disable a collection of insight rules,Write,insight-rule*,,
12,EnableAlarmActions,Grants permission to enable actions for a collection of alarms,Write,alarm*,,
13,EnableInsightRules,Grants permission to enable a collection of insight rules,Write,insight-rule*,,
14,GetDashboard,Grants permission to display the details of the CloudWatch dashboard you specify,Read,dashboard*,,
15,GetInsightRuleReport,Grants permission to return the top-N report of unique contributors over a time range for a given insight rule,Read,insight-rule*,,
16,GetMetricData,Grants permission to retrieve batch amounts of CloudWatch metric data and perform metric math on retrieved data,Read,,,
17,GetMetricStatistics,Grants permission to retrieve statistics for the specified metric,Read,,,
18,GetMetricStream,Grants permission to return the details of a CloudWatch metric stream,Read,metric-stream*,,
19,GetMetricWidgetImage,Grants permission to retrieve snapshots of metric widgets,Read,,,
20,ListDashboards,Grants permission to return a list of all CloudWatch dashboards in your account,List,,,
21,ListManagedInsightRules,Grants permission to list available managed Insight Rules for a given Resource ARN,Read,,aws:RequestTag/${TagKey}  aws:TagKeys  cloudwatch:requestManagedResourceARNs,
22,ListMetricStreams,Grants permission to return a list of all CloudWatch metric streams in your account,List,,,
23,ListMetrics,Grants permission to retrieve a list of valid metrics stored for the AWS account owner,List,,,
24,ListTagsForResource,Grants permission to list tags for an Amazon CloudWatch resource,List,alarm,,
25,ListTagsForResource,Grants permission to list tags for an Amazon CloudWatch resource,List,insight-rule,,
26,ListTagsForResource,SCENARIO: CloudWatch-Alarm,,alarm*,,
27,ListTagsForResource,SCENARIO: CloudWatch-InsightRule,,insight-rule*,,
28,PutAnomalyDetector,Grants permission to create or update an anomaly detection model for a CloudWatch metric,Write,,,
29,PutCompositeAlarm,Grants permission to create or update a composite alarm,Write,alarm*,,
30,PutCompositeAlarm,Grants permission to create or update a composite alarm,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  cloudwatch:AlarmActions,
31,PutDashboard,"Grants permission to create a CloudWatch dashboard, or update an existing dashboard if it already exists",Write,dashboard*,,
32,PutInsightRule,Grants permission to create a new insight rule or replace an existing insight rule,Write,insight-rule*,,
33,PutInsightRule,Grants permission to create a new insight rule or replace an existing insight rule,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  cloudwatch:requestInsightRuleLogGroups,
34,PutManagedInsightRules,Grants permission to create managed Insight Rules,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  cloudwatch:requestManagedResourceARNs,
35,PutMetricAlarm,Grants permission to create or update an alarm and associates it with the specified Amazon CloudWatch metric,Write,alarm*,,
36,PutMetricAlarm,Grants permission to create or update an alarm and associates it with the specified Amazon CloudWatch metric,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  cloudwatch:AlarmActions,
37,PutMetricData,Grants permission to publish metric data points to Amazon CloudWatch,Write,,cloudwatch:namespace,
38,PutMetricStream,"Grants permission to create a CloudWatch metric stream, or update an existing metric stream if it already exists",Write,metric-stream*,,
39,PutMetricStream,"Grants permission to create a CloudWatch metric stream, or update an existing metric stream if it already exists",Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
40,SetAlarmState,Grants permission to temporarily set the state of an alarm for testing purposes,Write,alarm*,,
41,StartMetricStreams,Grants permission to start all CloudWatch metric streams that you specify,Write,metric-stream*,,
42,StopMetricStreams,Grants permission to stop all CloudWatch metric streams that you specify,Write,metric-stream*,,
43,TagResource,Grants permission to add tags to an Amazon CloudWatch resource,Tagging,alarm,,
44,TagResource,Grants permission to add tags to an Amazon CloudWatch resource,Tagging,insight-rule,,
45,TagResource,Grants permission to add tags to an Amazon CloudWatch resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
46,TagResource,SCENARIO: CloudWatch-Alarm,,alarm*,,
47,TagResource,SCENARIO: CloudWatch-InsightRule,,insight-rule*,,
48,UntagResource,Grants permission to remove a tag from an Amazon CloudWatch resource,Tagging,alarm,,
49,UntagResource,Grants permission to remove a tag from an Amazon CloudWatch resource,Tagging,insight-rule,,
50,UntagResource,Grants permission to remove a tag from an Amazon CloudWatch resource,Tagging,,aws:TagKeys,
51,UntagResource,SCENARIO: CloudWatch-Alarm,,alarm*,,
52,UntagResource,SCENARIO: CloudWatch-InsightRule,,insight-rule*,,
