,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,CreateCapacityProvider,Grants permission to create a new capacity provider. Capacity providers are associated with an Amazon ECS cluster and are used in capacity provider strategies to facilitate cluster auto scaling,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
1,CreateCluster,Grants permission to create a new Amazon ECS cluster,Write,,ecs:capacity-provider  aws:RequestTag/${TagKey}  aws:TagKeys,
2,CreateService,Grants permission to run and maintain a desired number of tasks from a specified task definition via service creation,Write,service*,,
3,CreateService,Grants permission to run and maintain a desired number of tasks from a specified task definition via service creation,Write,,ecs:cluster  ecs:capacity-provider  ecs:task-definition  ecs:enable-execute-command  aws:RequestTag/${TagKey}  aws:TagKeys,
4,CreateTaskSet,Grants permission to create a new Amazon ECS task set,Write,,ecs:cluster  ecs:capacity-provider  ecs:service  ecs:task-definition,
5,DeleteAccountSetting,"Grants permission to modify the ARN and resource ID format of a resource for a specified IAM user, IAM role, or the root user for an account. You can specify whether the new ARN and resource ID format are disabled for new resources that are created",Write,,,
6,DeleteAttributes,Grants permission to delete one or more custom attributes from an Amazon ECS resource,Write,container-instance*,,
7,DeleteAttributes,Grants permission to delete one or more custom attributes from an Amazon ECS resource,Write,,ecs:cluster,
8,DeleteCapacityProvider,Grants permission to delete the specified capacity provider,Write,capacity-provider*,,
9,DeleteCluster,Grants permission to delete the specified cluster,Write,cluster*,,
10,DeleteService,Grants permission to delete a specified service within a cluster,Write,service*,,
11,DeleteService,Grants permission to delete a specified service within a cluster,Write,,ecs:cluster,
12,DeleteTaskSet,Grants permission to delete the specified task set,Write,task-set*,,
13,DeleteTaskSet,Grants permission to delete the specified task set,Write,,ecs:cluster  ecs:service,
14,DeregisterContainerInstance,Grants permission to deregister an Amazon ECS container instance from the specified cluster,Write,cluster*,,
15,DeregisterTaskDefinition,Grants permission to deregister the specified task definition by family and revision,Write,,,
16,DescribeCapacityProviders,Grants permission to describe one or more Amazon ECS capacity providers,Read,capacity-provider*,,
17,DescribeClusters,Grants permission to describes one or more of your clusters,Read,cluster*,,
18,DescribeContainerInstances,Grants permission to describes Amazon ECS container instances,Read,container-instance*,,
19,DescribeContainerInstances,Grants permission to describes Amazon ECS container instances,Read,,ecs:cluster,
20,DescribeServices,Grants permission to describe the specified services running in your cluster,Read,service*,,
21,DescribeServices,Grants permission to describe the specified services running in your cluster,Read,,ecs:cluster,
22,DescribeTaskDefinition,"Grants permission to describe a task definition. You can specify a family and revision to find information about a specific task definition, or you can simply specify the family to find the latest ACTIVE revision in that family",Read,,,
23,DescribeTaskSets,Grants permission to describe Amazon ECS task sets,Read,task-set*,,
24,DescribeTaskSets,Grants permission to describe Amazon ECS task sets,Read,,ecs:cluster  ecs:service,
25,DescribeTasks,Grants permission to describe a specified task or tasks,Read,task*,,
26,DescribeTasks,Grants permission to describe a specified task or tasks,Read,,ecs:cluster,
27,DiscoverPollEndpoint,Grants permission to get an endpoint for the Amazon ECS agent to poll for updates,Write,,,
28,ExecuteCommand,Grants permission to run a command remotely on an Amazon ECS container,Write,cluster,,
29,ExecuteCommand,Grants permission to run a command remotely on an Amazon ECS container,Write,task,,
