,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AssociateDirectory,Grants permission to connect a directory to be used by AWS IAM Identity Center,Write,,,ds:AuthorizeApplication
1,AssociateProfile,Grants permission to create an association between a directory user or group and a profile,Write,,,
2,AttachCustomerManagedPolicyReferenceToPermissionSet,Grants permission to attach a customer managed policy reference to a permission set,Permissions management,Instance*,,
3,AttachCustomerManagedPolicyReferenceToPermissionSet,Grants permission to attach a customer managed policy reference to a permission set,Permissions management,PermissionSet*,,
4,AttachManagedPolicyToPermissionSet,Grants permission to attach an AWS managed policy to a permission set,Permissions management,Instance*,,
5,AttachManagedPolicyToPermissionSet,Grants permission to attach an AWS managed policy to a permission set,Permissions management,PermissionSet*,,
6,CreateAccountAssignment,Grants permission to assign access to a Principal for a specified AWS account using a specified permission set,Write,Account*,,
7,CreateAccountAssignment,Grants permission to assign access to a Principal for a specified AWS account using a specified permission set,Write,Instance*,,
8,CreateAccountAssignment,Grants permission to assign access to a Principal for a specified AWS account using a specified permission set,Write,PermissionSet*,,
9,CreateApplicationInstance,Grants permission to add an application instance to AWS IAM Identity Center,Write,,,
10,CreateApplicationInstanceCertificate,Grants permission to add a new certificate for an application instance,Write,,,
11,CreateInstanceAccessControlAttributeConfiguration,Grants permission to enable the instance for ABAC and specify the attributes,Write,Instance*,,iam:AttachRolePolicy  iam:CreateRole  iam:DeleteRole  iam:DeleteRolePolicy  iam:DetachRolePolicy  iam:GetRole  iam:ListAttachedRolePolicies  iam:ListRolePolicies  iam:PutRolePolicy  iam:UpdateAssumeRolePolicy
12,CreateManagedApplicationInstance,Grants permission to add a managed application instance to AWS IAM Identity Center,Write,,,
13,CreatePermissionSet,Grants permission to create a permission set,Write,Instance*,,
14,CreatePermissionSet,Grants permission to create a permission set,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
15,CreateProfile,Grants permission to create a profile for an application instance,Write,,,
16,CreateTrust,Grants permission to create a federation trust in a target account,Write,,,
17,DeleteAccountAssignment,Grants permission to delete a Principal's access from a specified AWS account using a specified permission set,Write,Account*,,
18,DeleteAccountAssignment,Grants permission to delete a Principal's access from a specified AWS account using a specified permission set,Write,Instance*,,
19,DeleteAccountAssignment,Grants permission to delete a Principal's access from a specified AWS account using a specified permission set,Write,PermissionSet*,,
20,DeleteApplicationInstance,Grants permission to delete the application instance,Write,,,
21,DeleteApplicationInstanceCertificate,Grants permission to delete an inactive or expired certificate from the application instance,Write,,,
22,DeleteInlinePolicyFromPermissionSet,Grants permission to delete the inline policy from a specified permission set,Write,Instance*,,
23,DeleteInlinePolicyFromPermissionSet,Grants permission to delete the inline policy from a specified permission set,Write,PermissionSet*,,
24,DeleteInstanceAccessControlAttributeConfiguration,Grants permission to disable ABAC and remove the attributes list for the instance,Write,Instance*,,
25,DeleteManagedApplicationInstance,Grants permission to delete the managed application instance,Write,,,
26,DeletePermissionSet,Grants permission to delete a permission set,Write,Instance*,,
27,DeletePermissionSet,Grants permission to delete a permission set,Write,PermissionSet*,,
28,DeletePermissionsBoundaryFromPermissionSet,Grants permission to remove permissions boundary from a permission set,Permissions management,Instance*,,
29,DeletePermissionsBoundaryFromPermissionSet,Grants permission to remove permissions boundary from a permission set,Permissions management,PermissionSet*,,
30,DeletePermissionsPolicy,Grants permission to delete the permission policy associated with a permission set,Permissions management,,,
31,DeleteProfile,Grants permission to delete the profile for an application instance,Write,,,
32,DescribeAccountAssignmentCreationStatus,Grants permission to describe the status of the assignment creation request,Read,Instance*,,
33,DescribeAccountAssignmentDeletionStatus,Grants permission to describe the status of an assignment deletion request,Read,Instance*,,
34,DescribeInstanceAccessControlAttributeConfiguration,Grants permission to get the list of attributes used by the instance for ABAC,Read,Instance*,,
35,DescribePermissionSet,Grants permission to describe a permission set,Read,Instance*,,
36,DescribePermissionSet,Grants permission to describe a permission set,Read,PermissionSet*,,
37,DescribePermissionSetProvisioningStatus,Grants permission to describe the status for the given Permission Set Provisioning request,Read,Instance*,,
38,DescribePermissionsPolicies,Grants permission to retrieve all the permissions policies associated with a permission set,Read,,,
39,DescribeRegisteredRegions,Grants permission to obtain the regions where your organization has enabled AWS IAM Identity Center,Read,,,
40,DetachCustomerManagedPolicyReferenceFromPermissionSet,Grants permission to detach a customer managed policy reference from a permission set,Permissions management,Instance*,,
41,DetachCustomerManagedPolicyReferenceFromPermissionSet,Grants permission to detach a customer managed policy reference from a permission set,Permissions management,PermissionSet*,,
42,DetachManagedPolicyFromPermissionSet,Grants permission to detach the attached AWS managed policy from the specified permission set,Permissions management,Instance*,,
43,DetachManagedPolicyFromPermissionSet,Grants permission to detach the attached AWS managed policy from the specified permission set,Permissions management,PermissionSet*,,
44,DisassociateDirectory,Grants permission to disassociate a directory to be used by AWS IAM Identity Center,Write,,,ds:UnauthorizeApplication
45,DisassociateProfile,Grants permission to disassociate a directory user or group from a profile,Write,,,
46,GetApplicationInstance,Grants permission to retrieve details for an application instance,Read,,,
47,GetApplicationTemplate,Grants permission to retrieve application template details,Read,,,
48,GetInlinePolicyForPermissionSet,Grants permission to obtain the inline policy assigned to the permission set,Read,Instance*,,
49,GetInlinePolicyForPermissionSet,Grants permission to obtain the inline policy assigned to the permission set,Read,PermissionSet*,,
50,GetManagedApplicationInstance,Grants permission to retrieve details for an application instance,Read,,,
51,GetMfaDeviceManagementForDirectory,Grants permission to retrieve Mfa Device Management settings for the directory,Read,,,
52,GetPermissionSet,Grants permission to retrieve details of a permission set,Read,,,
53,GetPermissionsBoundaryForPermissionSet,Grants permission to get permissions boundary for a permission set,Read,Instance*,,
54,GetPermissionsBoundaryForPermissionSet,Grants permission to get permissions boundary for a permission set,Read,PermissionSet*,,
55,GetPermissionsPolicy,Grants permission to retrieve all permission policies associated with a permission set,Read,,,sso:DescribePermissionsPolicies
56,GetProfile,Grants permission to retrieve a profile for an application instance,Read,,,
57,GetSSOStatus,Grants permission to check if AWS IAM Identity Center is enabled,Read,,,
58,GetSharedSsoConfiguration,Grants permission to retrieve shared configuration for the current SSO instance,Read,,,
59,GetSsoConfiguration,Grants permission to retrieve configuration for the current SSO instance,Read,,,
60,GetTrust,Grants permission to retrieve the federation trust in a target account,Read,,,
61,ImportApplicationInstanceServiceProviderMetadata,Grants permission to update the application instance by uploading an application SAML metadata file provided by the service provider,Write,,,
62,ListAccountAssignmentCreationStatus,Grants permission to list the status of the AWS account assignment creation requests for a specified SSO instance,List,Instance*,,
63,ListAccountAssignmentDeletionStatus,Grants permission to list the status of the AWS account assignment deletion requests for a specified SSO instance,List,Instance*,,
64,ListAccountAssignments,Grants permission to list the assignee of the specified AWS account with the specified permission set,List,Account*,,
65,ListAccountAssignments,Grants permission to list the assignee of the specified AWS account with the specified permission set,List,Instance*,,
66,ListAccountAssignments,Grants permission to list the assignee of the specified AWS account with the specified permission set,List,PermissionSet*,,
67,ListAccountsForProvisionedPermissionSet,Grants permission to list all the AWS accounts where the specified permission set is provisioned,List,Instance*,,
68,ListAccountsForProvisionedPermissionSet,Grants permission to list all the AWS accounts where the specified permission set is provisioned,List,PermissionSet*,,
69,ListApplicationInstanceCertificates,Grants permission to retrieve all of the certificates for a given application instance,Read,,,
70,ListApplicationInstances,Grants permission to retrieve all application instances,List,,,sso:GetApplicationInstance
71,ListApplicationTemplates,Grants permission to retrieve all supported application templates,List,,,sso:GetApplicationTemplate
72,ListApplications,Grants permission to retrieve all supported applications,List,,,
