,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AssociateAwsAccountWithPartnerAccount,Grants permission to link partner accounts with AWS account,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
1,AssociateMulticastGroupWithFuotaTask,Grants permission to associate the MulticastGroup with FuotaTask,Write,FuotaTask*,,
2,AssociateMulticastGroupWithFuotaTask,Grants permission to associate the MulticastGroup with FuotaTask,Write,MulticastGroup*,,
3,AssociateWirelessDeviceWithFuotaTask,Grants permission to associate the wireless device with FuotaTask,Write,FuotaTask*,,
4,AssociateWirelessDeviceWithFuotaTask,Grants permission to associate the wireless device with FuotaTask,Write,WirelessDevice*,,
5,AssociateWirelessDeviceWithMulticastGroup,Grants permission to associate the WirelessDevice with MulticastGroup,Write,MulticastGroup*,,
6,AssociateWirelessDeviceWithMulticastGroup,Grants permission to associate the WirelessDevice with MulticastGroup,Write,WirelessDevice*,,
7,AssociateWirelessDeviceWithThing,Grants permission to associate the wireless device with AWS IoT thing for a given wirelessDeviceId,Write,WirelessDevice*,,iot:DescribeThing
8,AssociateWirelessDeviceWithThing,Grants permission to associate the wireless device with AWS IoT thing for a given wirelessDeviceId,Write,thing*,,
9,AssociateWirelessGatewayWithCertificate,Grants permission to associate a WirelessGateway with the IoT Core Identity certificate,Write,WirelessGateway*,,
10,AssociateWirelessGatewayWithCertificate,Grants permission to associate a WirelessGateway with the IoT Core Identity certificate,Write,cert*,,
11,AssociateWirelessGatewayWithThing,Grants permission to associate the wireless gateway with AWS IoT thing for a given wirelessGatewayId,Write,WirelessGateway*,,iot:DescribeThing
12,AssociateWirelessGatewayWithThing,Grants permission to associate the wireless gateway with AWS IoT thing for a given wirelessGatewayId,Write,thing*,,
13,CancelMulticastGroupSession,Grants permission to cancel the MulticastGroup session,Write,MulticastGroup*,,
14,CreateDestination,Grants permission to create a Destination resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
15,CreateDeviceProfile,Grants permission to create a DeviceProfile resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
16,CreateFuotaTask,Grants permission to create a FuotaTask resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
17,CreateMulticastGroup,Grants permission to create a MulticastGroup resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
18,CreateNetworkAnalyzerConfiguration,Grants permission to create a NetworkAnalyzerConfiguration resource,Write,WirelessDevice*,,
19,CreateNetworkAnalyzerConfiguration,Grants permission to create a NetworkAnalyzerConfiguration resource,Write,WirelessGateway*,,
20,CreateNetworkAnalyzerConfiguration,Grants permission to create a NetworkAnalyzerConfiguration resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
21,CreateServiceProfile,Grants permission to create a ServiceProfile resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
22,CreateWirelessDevice,Grants permission to create a WirelessDevice resource with given Destination,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
23,CreateWirelessGateway,Grants permission to create a WirelessGateway resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
24,CreateWirelessGatewayTask,Grants permission to create a task for a given WirelessGateway,Write,WirelessGateway*,,
25,CreateWirelessGatewayTaskDefinition,Grants permission to create a WirelessGateway task definition,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
26,DeleteDestination,Grants permission to delete a Destination,Write,Destination*,,
27,DeleteDeviceProfile,Grants permission to delete a DeviceProfile,Write,DeviceProfile*,,
28,DeleteFuotaTask,Grants permission to delete the FuotaTask,Write,FuotaTask*,,
29,DeleteMulticastGroup,Grants permission to delete the MulticastGroup,Write,MulticastGroup*,,
30,DeleteNetworkAnalyzerConfiguration,Grants permission to delete the NetworkAnalyzerConfiguration,Write,NetworkAnalyzerConfiguration*,,
31,DeleteQueuedMessages,Grants permission to delete QueuedMessages,Write,,,
32,DeleteServiceProfile,Grants permission to delete a ServiceProfile,Write,ServiceProfile*,,
33,DeleteWirelessDevice,Grants permission to delete a WirelessDevice,Write,WirelessDevice*,,
34,DeleteWirelessGateway,Grants permission to delete a WirelessGateway,Write,WirelessGateway*,,
35,DeleteWirelessGatewayTask,Grants permission to delete task for a given WirelessGateway,Write,WirelessGateway*,,
36,DeleteWirelessGatewayTaskDefinition,Grants permission to delete a WirelessGateway task definition,Write,WirelessGatewayTaskDefinition*,,
37,DisassociateAwsAccountFromPartnerAccount,Grants permission to disassociate an AWS account from a partner account,Write,SidewalkAccount*,,
38,DisassociateMulticastGroupFromFuotaTask,Grants permission to disassociate the MulticastGroup from FuotaTask,Write,FuotaTask*,,
39,DisassociateMulticastGroupFromFuotaTask,Grants permission to disassociate the MulticastGroup from FuotaTask,Write,MulticastGroup*,,
40,DisassociateWirelessDeviceFromFuotaTask,Grants permission to disassociate the wireless device from FuotaTask,Write,FuotaTask*,,
41,DisassociateWirelessDeviceFromFuotaTask,Grants permission to disassociate the wireless device from FuotaTask,Write,WirelessDevice*,,
42,DisassociateWirelessDeviceFromMulticastGroup,Grants permission to disassociate the wireless device from MulticastGroup,Write,MulticastGroup*,,
43,DisassociateWirelessDeviceFromMulticastGroup,Grants permission to disassociate the wireless device from MulticastGroup,Write,WirelessDevice*,,
44,DisassociateWirelessDeviceFromThing,Grants permission to disassociate a wireless device from a AWS IoT thing,Write,WirelessDevice*,,iot:DescribeThing
45,DisassociateWirelessDeviceFromThing,Grants permission to disassociate a wireless device from a AWS IoT thing,Write,thing*,,
46,DisassociateWirelessGatewayFromCertificate,Grants permission to disassociate a WirelessGateway from a IoT Core Identity certificate,Write,WirelessGateway*,,
47,DisassociateWirelessGatewayFromCertificate,Grants permission to disassociate a WirelessGateway from a IoT Core Identity certificate,Write,cert*,,
48,DisassociateWirelessGatewayFromThing,Grants permission to disassociate a WirelessGateway from a IoT Core thing,Write,WirelessGateway*,,iot:DescribeThing
49,DisassociateWirelessGatewayFromThing,Grants permission to disassociate a WirelessGateway from a IoT Core thing,Write,thing*,,
50,GetDestination,Grants permission to get the Destination,Read,Destination*,,
51,GetDeviceProfile,Grants permission to get the DeviceProfile,Read,DeviceProfile*,,
52,GetEventConfigurationByResourceTypes,Grants permission to get event configuration by resource types,Read,,,
53,GetFuotaTask,Grants permission to get the FuotaTask,Read,FuotaTask*,,
54,GetLogLevelsByResourceTypes,Grants permission to get log levels by resource types,Read,,,
55,GetMulticastGroup,Grants permission to get the MulticastGroup,Read,MulticastGroup*,,
56,GetMulticastGroupSession,Grants permission to get the MulticastGroup session,Read,MulticastGroup*,,
57,GetNetworkAnalyzerConfiguration,Grants permission to get the NetworkAnalyzerConfiguration,Read,NetworkAnalyzerConfiguration*,,
58,GetPartnerAccount,Grants permission to get the associated PartnerAccount,Read,SidewalkAccount*,,
59,GetPosition,Grants permission to get position for a given resource,Read,WirelessDevice,,
60,GetPosition,Grants permission to get position for a given resource,Read,WirelessGateway,,
61,GetPositionConfiguration,Grants permission to get position configuration for a given resource,Read,WirelessDevice,,
62,GetPositionConfiguration,Grants permission to get position configuration for a given resource,Read,WirelessGateway,,
63,GetResourceEventConfiguration,Grants permission to get an event configuration for an identifier,Read,SidewalkAccount,,
64,GetResourceEventConfiguration,Grants permission to get an event configuration for an identifier,Read,WirelessDevice,,
65,GetResourceEventConfiguration,Grants permission to get an event configuration for an identifier,Read,WirelessGateway,,
66,GetResourceLogLevel,Grants permission to get resource log level,Read,WirelessDevice,,
67,GetResourceLogLevel,Grants permission to get resource log level,Read,WirelessGateway,,
68,GetServiceEndpoint,"Grants permission to retrieve the customer account specific endpoint for CUPS protocol connection or LoRaWAN Network Server (LNS) protocol connection, and optionally server trust certificate in PEM format",Read,,,
69,GetServiceProfile,Grants permission to get the ServiceProfile,Read,ServiceProfile*,,
70,GetWirelessDevice,Grants permission to get the WirelessDevice,Read,WirelessDevice*,,
71,GetWirelessDeviceStatistics,Grants permission to get statistics info for a given WirelessDevice,Read,WirelessDevice*,,
72,GetWirelessGateway,Grants permission to get the WirelessGateway,Read,WirelessGateway*,,
73,GetWirelessGatewayCertificate,Grants permission to get the IoT Core Identity certificate id associated with the WirelessGateway,Read,WirelessGateway*,,
74,GetWirelessGatewayFirmwareInformation,Grants permission to get Current firmware version and other information for the WirelessGateway,Read,WirelessGateway*,,
75,GetWirelessGatewayStatistics,Grants permission to get statistics info for a given WirelessGateway,Read,WirelessGateway*,,
76,GetWirelessGatewayTask,Grants permission to get the task for a given WirelessGateway,Read,WirelessGateway*,,
77,GetWirelessGatewayTaskDefinition,Grants permission to get the given WirelessGateway task definition,Read,WirelessGatewayTaskDefinition*,,
78,ListDestinations,Grants permission to list information of available Destinations based on the AWS account,Read,,,
79,ListDeviceProfiles,Grants permission to list information of available DeviceProfiles based on the AWS account,Read,,,
80,ListEventConfigurations,Grants permission to list information of available event configurations based on the AWS account,Read,,,
81,ListFuotaTasks,Grants permission to list information of available FuotaTasks based on the AWS account,Read,,,
82,ListMulticastGroups,Grants permission to list information of available MulticastGroups based on the AWS account,Read,,,
83,ListMulticastGroupsByFuotaTask,Grants permission to list information of available MulticastGroups by FuotaTask based on the AWS account,Read,FuotaTask*,,
