,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AcceptSharedDirectory,Grants permission to accept a directory sharing request that was sent from the directory owner account,Write,directory*,,
1,AddIpRoutes,Grants permission to add a CIDR address block to correctly route traffic to and from your Microsoft AD on Amazon Web Services,Write,directory*,,ec2:AuthorizeSecurityGroupEgress  ec2:AuthorizeSecurityGroupIngress  ec2:DescribeSecurityGroups
2,AddRegion,Grants permission to add two domain controllers in the specified Region for the specified directory,Write,directory*,,
3,AddTagsToResource,Grants permission to add or overwrite one or more tags for the specified Amazon Directory Services directory,Tagging,directory*,,ec2:CreateTags
4,AddTagsToResource,Grants permission to add or overwrite one or more tags for the specified Amazon Directory Services directory,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
5,AuthorizeApplication [permission only],Grants permission to authorize an application for your AWS Directory,Write,directory*,,
6,CancelSchemaExtension,Grants permission to cancel an in-progress schema extension to a Microsoft AD directory,Write,directory*,,
7,CheckAlias [permission only],Grants permission to verify that the alias is available for use,Read,,,
8,ConnectDirectory,Grants permission to create an AD Connector to connect to an on-premises directory,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,ec2:AuthorizeSecurityGroupEgress  ec2:AuthorizeSecurityGroupIngress  ec2:CreateNetworkInterface  ec2:CreateSecurityGroup  ec2:CreateTags  ec2:DescribeNetworkInterfaces  ec2:DescribeSubnets  ec2:DescribeVpcs
9,CreateAlias,Grants permission to create an alias for a directory and assigns the alias to the directory,Write,directory*,,
10,CreateComputer,"Grants permission to create a computer account in the specified directory, and joins the computer to the directory",Write,directory*,,
11,CreateConditionalForwarder,Grants permission to create a conditional forwarder associated with your AWS directory,Write,directory*,,
12,CreateDirectory,Grants permission to create a Simple AD directory,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,ec2:AuthorizeSecurityGroupEgress  ec2:AuthorizeSecurityGroupIngress  ec2:CreateNetworkInterface  ec2:CreateSecurityGroup  ec2:CreateTags  ec2:DescribeNetworkInterfaces  ec2:DescribeSubnets  ec2:DescribeVpcs
13,CreateIdentityPoolDirectory [permission only],Grants permission to create an IdentityPool Directory in the AWS cloud,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
14,CreateLogSubscription,Grants permission to create a subscription to forward real time Directory Service domain controller security logs to the specified CloudWatch log group in your AWS account,Write,directory*,,
15,CreateMicrosoftAD,Grants permission to create a Microsoft AD in the AWS cloud,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,ec2:AuthorizeSecurityGroupEgress  ec2:AuthorizeSecurityGroupIngress  ec2:CreateNetworkInterface  ec2:CreateSecurityGroup  ec2:CreateTags  ec2:DescribeNetworkInterfaces  ec2:DescribeSubnets  ec2:DescribeVpcs
16,CreateSnapshot,Grants permission to create a snapshot of a Simple AD or Microsoft AD directory in the AWS cloud,Write,directory*,,
17,CreateTrust,Grants permission to initiate the creation of the AWS side of a trust relationship between a Microsoft AD in the AWS cloud and an external domain,Write,directory*,,
18,DeleteConditionalForwarder,Grants permission to delete a conditional forwarder that has been set up for your AWS directory,Write,directory*,,
19,DeleteDirectory,Grants permission to delete an AWS Directory Service directory,Write,directory*,,ec2:DeleteNetworkInterface  ec2:DeleteSecurityGroup  ec2:DescribeNetworkInterfaces  ec2:RevokeSecurityGroupEgress  ec2:RevokeSecurityGroupIngress
20,DeleteLogSubscription,Grants permission to delete the specified log subscription,Write,directory*,,
21,DeleteSnapshot,Grants permission to delete a directory snapshot,Write,directory*,,
22,DeleteTrust,Grants permission to delete an existing trust relationship between your Microsoft AD in the AWS cloud and an external domain,Write,directory*,,
23,DeregisterCertificate,Grants permission to delete from the system the certificate that was registered for a secured LDAP connection,Write,directory*,,
24,DeregisterEventTopic,Grants permission to remove the specified directory as a publisher to the specified SNS topic,Write,directory*,,
25,DescribeCertificate,Grants permission to display information about the certificate registered for a secured LDAP connection,Read,directory*,,
